success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.2351717519887827,Unknown,True,False,92,119,0,0,0.0,0.0,0.3135623359850436,1344.5
True,0.0,11.8,0.0,Center,0.4352972017099292,Unknown,True,False,7,161,0,0,0.0,0.0,0.5803962689465723,1415.5
True,0.0,11.8,0.0,Center,0.24633441393838007,Unknown,True,False,234,221,0,0,0.0,0.0,0.3284458852511734,488.5
True,0.0,11.8,0.0,Center,0.3258045061621919,Unknown,True,False,29,17,0,0,0.0,0.0,0.43440600821625586,962.0
True,3.4819672131147543,11.8,0.29508196721311475,Right,0.567567444928229,Normal,True,True,104,122,68,132,0.6125095636809641,0.0,0.4513511673923435,126.0
True,0.0,11.8,0.0,Center,0.24456471921686349,Unknown,True,False,246,36,0,0,0.0,0.0,0.3260862922891513,677.0
True,0.0,11.8,0.0,Center,0.4737411051978696,Unknown,True,False,40,22,0,0,0.0,0.0,0.6316548069304928,391.0
True,0.0,11.8,0.0,Center,0.24137518354176374,Unknown,True,False,9,100,0,0,0.0,0.0,0.32183357805568497,777.0
True,0.0,11.8,0.0,Center,0.35914305448271083,Unknown,True,False,10,241,0,0,0.0,0.0,0.47885740597694776,291.0
True,0.0,11.8,0.0,Center,0.2613725109305731,Unknown,True,False,160,117,0,0,0.0,0.0,0.34849668124076416,949.5
True,0.0,11.8,0.0,Center,0.2796422131891738,Unknown,True,False,1,134,0,0,0.0,0.0,0.3728562842522318,1689.0
True,0.0,11.8,0.0,Center,0.37773205945169164,Unknown,True,False,124,241,0,0,0.0,0.0,0.5036427459355889,145.0
True,0.0,11.8,0.0,Center,0.349178462698703,Unknown,True,False,9,99,0,0,0.0,0.0,0.46557128359827066,614.0
True,4.036842105263158,11.8,0.34210526315789475,Right,0.6,Slightly Dilated,True,True,152,124,130,132,0.6160368374062961,0.0,0.5145994380011111,849.5
True,0.0,11.8,0.0,Center,0.45734178502725154,Unknown,True,False,44,225,0,0,0.0,0.0,0.609789046703002,93.5
True,0.0,11.8,0.0,Center,0.2420304620746413,Unknown,True,False,238,221,0,0,0.0,0.0,0.3227072827661884,714.0
True,0.0,11.8,0.0,Center,0.3272563535339693,Unknown,True,False,161,86,0,0,0.0,0.0,0.43634180471195905,1789.0
True,0.0,11.8,0.0,Center,0.3167508874198964,Unknown,True,False,129,119,0,0,0.0,0.0,0.4223345165598618,1090.5
True,0.0,11.8,0.0,Center,0.336183608000292,Unknown,True,False,180,17,0,0,0.0,0.0,0.448244810667056,801.0
True,0.0,11.8,0.0,Center,0.2866696118279087,Unknown,True,False,239,145,0,0,0.0,0.0,0.38222614910387825,1227.5
True,0.0,11.8,0.0,Center,0.2260577537064265,Unknown,True,False,0,128,0,0,0.0,0.0,0.30141033827523533,1576.5
True,0.0,11.8,0.0,Center,0.29327478230576803,Unknown,True,False,96,124,0,0,0.0,0.0,0.3910330430743574,1190.5
True,0.0,11.8,0.0,Center,0.44918056088967917,Unknown,True,False,211,242,0,0,0.0,0.0,0.5989074145195722,1327.5
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,224,13,0,0,0.0,0.0,0.7250923470136699,1476.5
True,0.0,11.8,0.0,Center,0.31285793868400663,Unknown,True,False,39,25,0,0,0.0,0.0,0.4171439182453422,901.0
True,0.0,11.8,0.0,Center,0.3551771884595132,Unknown,True,False,93,70,0,0,0.0,0.0,0.4735695846126842,1443.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,39,14,0,0,0.0,0.0,0.8327466229971398,1312.0
True,0.0,11.8,0.0,Center,0.28504524781406976,Unknown,True,False,10,88,0,0,0.0,0.0,0.3800603304187597,934.5
