success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.35982316338416737,Unknown,True,False,121,102,0,0,0.0,0.0,0.4797642178455565,1568.5
True,0.0,11.8,0.0,Center,0.2634379465937846,Unknown,True,False,15,136,0,0,0.0,0.0,0.35125059545837944,742.5
True,0.0,11.8,0.0,Center,0.4029205969708106,Unknown,True,False,13,141,0,0,0.0,0.0,0.5372274626277475,1339.5
True,0.0,11.8,0.0,Center,0.2553667721614993,Unknown,True,False,109,159,0,0,0.0,0.0,0.34048902954866567,1468.5
True,0.0,11.8,0.0,Center,0.393805718228012,Unknown,True,False,241,95,0,0,0.0,0.0,0.5250742909706827,642.5
True,0.0,11.8,0.0,Center,0.32561412074554086,Unknown,True,False,154,111,0,0,0.0,0.0,0.43415216099405446,113.5
True,0.0,11.8,0.0,Center,0.34427449441743185,Unknown,True,False,130,100,0,0,0.0,0.0,0.45903265922324243,1697.0
True,0.0,11.8,0.0,Center,0.2340249689367908,Unknown,True,False,95,127,0,0,0.0,0.0,0.3120332919157211,1420.0
True,0.0,11.8,0.0,Center,0.2925836625924831,Unknown,True,False,6,136,0,0,0.0,0.0,0.3901115501233108,1371.0
True,0.0,11.8,0.0,Center,0.3770401221420674,Unknown,True,False,50,173,0,0,0.0,0.0,0.5027201628560899,957.5
True,0.0,11.8,0.0,Center,0.2678739765574653,Unknown,True,False,218,180,0,0,0.0,0.0,0.3571653020766204,857.5
True,0.0,11.8,0.0,Center,0.34690499797549296,Unknown,True,False,16,238,0,0,0.0,0.0,0.46253999730065726,1520.0
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,244,210,0,0,0.0,0.0,0.6814147797601396,1271.0
True,0.0,11.8,0.0,Center,0.4941760057080675,Unknown,True,False,44,24,0,0,0.0,0.0,0.65890134094409,588.5
True,0.0,11.8,0.0,Center,0.3439313362757712,Unknown,True,False,10,132,0,0,0.0,0.0,0.4585751150343616,862.0
True,0.0,11.8,0.0,Center,0.32000002833458097,Unknown,True,False,243,208,0,0,0.0,0.0,0.42666670444610794,1244.5
True,0.0,11.8,0.0,Center,0.3676623680683538,Unknown,True,False,24,90,0,0,0.0,0.0,0.49021649075780505,1515.5
True,0.0,11.8,0.0,Center,0.4950281236408724,Unknown,True,False,33,40,0,0,0.0,0.0,0.6600374981878299,1344.5
True,0.0,11.8,0.0,Center,0.2783347060349852,Unknown,True,False,9,106,0,0,0.0,0.0,0.3711129413799803,1415.5
True,0.0,11.8,0.0,Center,0.3264895389535892,Unknown,True,False,167,102,0,0,0.0,0.0,0.43531938527145225,488.5
True,0.0,11.8,0.0,Center,0.38717794012755935,Unknown,True,False,205,208,0,0,0.0,0.0,0.5162372535034124,962.0
True,0.0,11.8,0.0,Center,0.4436619115829176,Unknown,True,False,54,15,0,0,0.0,0.0,0.5915492154438902,126.0
True,3.9333333333333336,11.8,0.3333333333333333,Up,0.5884087251287756,Normal,True,True,124,129,126,146,0.407553399252945,0.18489320149411004,0.3901664869461085,677.0
True,0.0,11.8,0.0,Center,0.2644610520790406,Unknown,True,False,0,123,0,0,0.0,0.0,0.35261473610538746,391.0
True,0.0,11.8,0.0,Center,0.26218038974829216,Unknown,True,False,12,216,0,0,0.0,0.0,0.34957385299772287,777.0
True,0.0,11.8,0.0,Center,0.3513634863335504,Unknown,True,False,25,245,0,0,0.0,0.0,0.46848464844473386,291.0
True,0.0,11.8,0.0,Center,0.4075511269189981,Unknown,True,False,48,9,0,0,0.0,0.0,0.5434015025586642,949.5
True,0.0,11.8,0.0,Center,0.3571858864779981,Unknown,True,False,132,107,0,0,0.0,0.0,0.47624784863733083,1689.0
True,0.0,11.8,0.0,Center,0.3185084332346635,Unknown,True,False,115,160,0,0,0.0,0.0,0.4246779109795513,145.0
True,0.0,11.8,0.0,Center,0.27223064463003227,Unknown,True,False,174,122,0,0,0.0,0.0,0.362974192840043,614.0
True,0.0,11.8,0.0,Center,0.2611670606215438,Unknown,True,False,21,212,0,0,0.0,0.0,0.3482227474953917,849.5
True,0.0,11.8,0.0,Center,0.4391950397069675,Unknown,True,False,1,149,0,0,0.0,0.0,0.5855933862759567,93.5
True,0.0,11.8,0.0,Center,0.30481725346743677,Unknown,True,False,132,44,0,0,0.0,0.0,0.40642300462324904,714.0
True,0.0,11.8,0.0,Center,0.3762657409519492,Unknown,True,False,16,216,0,0,0.0,0.0,0.5016876546025989,1090.5
True,0.0,11.8,0.0,Center,0.4743683630994472,Unknown,True,False,4,125,0,0,0.0,0.0,0.6324911507992629,801.0
True,0.0,11.8,0.0,Center,0.2930659760955378,Unknown,True,False,11,214,0,0,0.0,0.0,0.3907546347940504,1227.5
True,0.0,11.8,0.0,Center,0.31911655558673535,Unknown,True,False,21,101,0,0,0.0,0.0,0.4254887407823138,1576.5
True,0.0,11.8,0.0,Center,0.3796773002797391,Unknown,True,False,147,57,0,0,0.0,0.0,0.5062364003729855,1190.5
True,0.0,11.8,0.0,Center,0.29558633484948027,Unknown,True,False,13,87,0,0,0.0,0.0,0.39411511313264036,1327.5
True,0.0,11.8,0.0,Center,0.5,Unknown,True,False,17,11,0,0,0.0,0.0,0.7478404630923252,1476.5
True,0.0,11.8,0.0,Center,0.2667210716565192,Unknown,True,False,10,102,0,0,0.0,0.0,0.3556280955420256,901.0
True,0.0,11.8,0.0,Center,0.3107668756011826,Unknown,True,False,12,110,0,0,0.0,0.0,0.4143558341349101,1443.0
True,0.0,11.8,0.0,Center,0.4218658353138427,Unknown,True,False,44,7,0,0,0.0,0.0,0.5624877804184569,1312.0
True,0.0,11.8,0.0,Center,0.2562429329772303,Unknown,True,False,97,159,0,0,0.0,0.0,0.34165724396964037,934.5
True,3.6875,11.8,0.3125,Up-Right,0.7093817292139292,Normal,True,True,122,66,114,80,0.33592740617910627,0.3281451876417876,0.7784673238758203,138.0
True,0.0,11.8,0.0,Center,0.3432963867698632,Unknown,True,False,125,100,0,0,0.0,0.0,0.45772851569315093,669.0
True,0.0,11.8,0.0,Center,0.23684468871238518,Unknown,True,False,4,210,0,0,0.0,0.0,0.31579291828318024,834.5
True,0.0,11.8,0.0,Center,0.3382060866692582,Unknown,True,False,148,105,0,0,0.0,0.0,0.4509414488923443,1543.0
True,0.0,11.8,0.0,Center,0.2369795310200165,Unknown,True,False,13,191,0,0,0.0,0.0,0.3159727080266887,1212.0
True,0.0,11.8,0.0,Center,0.24074284847404875,Unknown,True,False,224,15,0,0,0.0,0.0,0.320990464632065,769.0
True,0.0,11.8,0.0,Center,0.39487733749308024,Unknown,True,False,100,8,0,0,0.0,0.0,0.5265031166574403,721.5
True,0.0,11.8,0.0,Center,0.24993650193648162,Unknown,True,False,0,138,0,0,0.0,0.0,0.33324866924864216,596.5
True,0.0,11.8,0.0,Center,0.29775719522923666,Unknown,True,False,22,96,0,0,0.0,0.0,0.3970095936389822,621.5
True,0.0,11.8,0.0,Center,0.28091303436820464,Unknown,True,False,20,87,0,0,0.0,0.0,0.3745507124909395,170.5
True,0.0,11.8,0.0,Center,0.3177759770134041,Unknown,True,False,163,103,0,0,0.0,0.0,0.42370130268453876,496.5
True,0.0,11.8,0.0,Center,0.30576593152209974,Unknown,True,False,5,139,0,0,0.0,0.0,0.40768790869613303,101.5
True,0.0,11.8,0.0,Center,0.28295971742466336,Unknown,True,False,126,111,0,0,0.0,0.0,0.3772796232328845,650.5
True,0.0,11.8,0.0,Center,0.26759814148294364,Unknown,True,False,230,12,0,0,0.0,0.0,0.35679752197725817,750.5
True,0.0,11.8,0.0,Center,0.35549580866961694,Unknown,True,False,215,182,0,0,0.0,0.0,0.47399441155948924,845.5
True,0.0,11.8,0.0,Center,0.29277897521135515,Unknown,True,False,19,64,0,0,0.0,0.0,0.39037196694847354,1263.0
True,0.0,11.8,0.0,Center,0.3787362032419278,Unknown,True,False,25,93,0,0,0.0,0.0,0.5049816043225704,1532.0
True,0.0,11.8,0.0,Center,0.4170791456600066,Unknown,True,False,17,32,0,0,0.0,0.0,0.5561055275466754,718.0
True,0.0,11.8,0.0,Center,0.22638508149973424,Unknown,True,False,9,112,0,0,0.0,0.0,0.301846775332979,1363.0
True,0.0,11.8,0.0,Center,0.3122923602749409,Unknown,True,False,14,104,0,0,0.0,0.0,0.41638981369992123,1432.0
True,0.0,11.8,0.0,Center,0.3145124369439398,Unknown,True,False,15,239,0,0,0.0,0.0,0.4193499159252531,945.5
True,0.0,11.8,0.0,Center,0.26869504329023103,Unknown,True,False,16,101,0,0,0.0,0.0,0.35826005772030806,1685.0
True,0.0,11.8,0.0,Center,0.276906675236019,Unknown,True,False,104,126,0,0,0.0,0.0,0.369208900314692,618.0
True,0.0,11.8,0.0,Center,0.4200635915220537,Unknown,True,False,13,247,0,0,0.0,0.0,0.5600847886960716,149.0
True,0.0,11.8,0.0,Center,0.4884201380885484,Unknown,True,False,36,32,0,0,0.0,0.0,0.6512268507847312,1407.5
True,0.0,11.8,0.0,Center,0.3143965796207549,Unknown,True,False,26,37,0,0,0.0,0.0,0.41919543949433985,1356.5
True,0.0,11.8,0.0,Center,0.3296094555904155,Unknown,True,False,240,18,0,0,0.0,0.0,0.439479274120554,970.0
True,0.0,11.8,0.0,Center,0.2831529577233733,Unknown,True,False,28,52,0,0,0.0,0.0,0.37753727696449774,870.0
True,0.0,11.8,0.0,Center,0.372351213966501,Unknown,True,False,127,99,0,0,0.0,0.0,0.496468285288668,1507.5
True,0.0,11.8,0.0,Center,0.4770479252075967,Unknown,True,False,242,210,0,0,0.0,0.0,0.6360639002767956,1256.5
True,0.0,11.8,0.0,Center,0.3151878088753959,Unknown,True,False,98,125,0,0,0.0,0.0,0.4202504118338612,283.0
