timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant
2025-06-12 10:33:00,69.22222222222223,356.3333333333333,322.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:01,69.33333333333333,355.741935483871,322.93548387096774,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:02,69.44444444444444,355.41379310344826,323.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:03,69.55555555555556,354.48387096774195,323.258064516129,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:04,69.66666666666667,354.6,324.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:05,69.77777777777777,355.0,323.9310344827586,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:06,69.88888888888889,355.5,323.9,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:07,70.0,356.0,324.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:08,70.0,356.0,324.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:09,70.0,355.741935483871,324.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:10,70.0,356.0,324.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-12 10:33:11,70.0,356.4482758620689,324.0,2.726626015670373,11.8,0.2310700013279977,horror,aimen
2025-06-07 10:29:54,85.0,991.1333333333332,459.9,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:29:55,84.66666666666667,1056.4,391.5,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:29:56,84.33333333333333,987.7,493.6,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:29:57,84.0,988.8275862068964,487.6551724137931,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:29:58,83.58823529411765,994.3571428571428,488.9642857142857,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:29:59,83.17647058823529,990.8333333333334,494.8,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:00,82.76470588235294,989.4333333333332,496.26666666666665,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:01,82.3529411764706,995.5862068965516,496.44827586206895,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:02,81.94117647058823,991.0,493.64,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:03,81.52941176470588,990.7333333333332,494.53333333333336,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:04,81.11764705882354,933.5806451612904,508.35483870967744,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:05,80.70588235294117,901.9310344827586,501.2413793103448,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:06,80.29411764705883,908.2333333333332,501.9,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:07,79.88235294117646,916.6896551724138,499.7586206896552,0.6555555555555556,11.8,0.05555555555555555,comedy,clara
2025-06-07 10:30:08,79.47058823529412,922.8,499.6,0.7011954992967652,11.8,0.05942334739803094,comedy,clara
