success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.23254493848721072,Unknown,True,False,239,138,0,0,0.0,0.0,0.31005991798294763,1028.5
True,0.0,11.8,0.0,Center,0.3268200202226292,Unknown,True,False,7,125,0,0,0.0,0.0,0.4357600269635056,1029.0
True,0.0,11.8,0.0,Center,0.4028431038613486,Unknown,True,False,247,86,0,0,0.0,0.0,0.5371241384817981,1029.5
True,0.0,11.8,0.0,Center,0.3192932360754928,Unknown,True,False,6,122,0,0,0.0,0.0,0.42572431476732375,103.0
True,0.0,11.8,0.0,Center,0.2718988739045855,Unknown,True,False,6,121,0,0,0.0,0.0,0.36253183187278065,103.5
True,0.0,11.8,0.0,Center,0.32011756302860067,Unknown,True,False,6,93,0,0,0.0,0.0,0.42682341737146756,1030.0
True,0.0,11.8,0.0,Center,0.4585000853323075,Unknown,True,False,246,86,0,0,0.0,0.0,0.6113334471097434,1030.5
True,0.0,11.8,0.0,Center,0.2550041044687626,Unknown,True,False,235,115,0,0,0.0,0.0,0.3400054726250168,1031.0
True,0.0,11.8,0.0,Center,0.26002752119811035,Unknown,True,False,239,195,0,0,0.0,0.0,0.34670336159748044,1031.5
True,0.0,11.8,0.0,Center,0.29344563108788696,Unknown,True,False,217,86,0,0,0.0,0.0,0.39126084145051593,1032.0
True,0.0,11.8,0.0,Center,0.3045512007561105,Unknown,True,False,241,189,0,0,0.0,0.0,0.40606826767481397,1032.5
True,0.0,11.8,0.0,Center,0.3658377537503043,Unknown,True,False,8,123,0,0,0.0,0.0,0.4877836716670724,1033.0
True,0.0,11.8,0.0,Center,0.3968219498304745,Unknown,True,False,98,125,0,0,0.0,0.0,0.5290959331072993,1033.5
True,0.0,11.8,0.0,Center,0.24471433961015499,Unknown,True,False,182,94,0,0,0.0,0.0,0.3262857861468733,1034.0
True,0.0,11.8,0.0,Center,0.2906115276683122,Unknown,True,False,214,243,0,0,0.0,0.0,0.38748203689108296,1034.5
True,1.6430379746835446,11.8,0.13924050632911394,Right,0.5365860945761649,Miosis,True,True,162,147,132,158,0.40446950148532806,0.19106099702934387,0.30934864334957546,1035.0
True,1.3882352941176472,11.8,0.11764705882352942,Up-Left,0.5849887681811042,Miosis,True,True,79,120,108,138,0.5019425931140004,0.0,0.4774831522716564,1035.5
True,0.0,11.8,0.0,Center,0.26265596909392847,Unknown,True,False,180,99,0,0,0.0,0.0,0.35020795879190464,1036.0
True,0.0,11.8,0.0,Center,0.2509964503211264,Unknown,True,False,241,18,0,0,0.0,0.0,0.3346619337615019,1036.5
True,0.0,11.8,0.0,Center,0.2684503639567737,Unknown,True,False,240,19,0,0,0.0,0.0,0.3579338186090316,1037.0
True,0.0,11.8,0.0,Center,0.27510531763959434,Unknown,True,False,240,18,0,0,0.0,0.0,0.3668070901861258,1037.5
True,0.0,11.8,0.0,Center,0.2941664677867487,Unknown,True,False,78,119,0,0,0.0,0.0,0.39222195704899826,1038.0
True,0.0,11.8,0.0,Center,0.3084738844696284,Unknown,True,False,182,97,0,0,0.0,0.0,0.41129851262617123,1038.5
True,0.0,11.8,0.0,Center,0.33759727872424233,Unknown,True,False,7,88,0,0,0.0,0.0,0.45012970496565646,1039.0
True,0.0,11.8,0.0,Center,0.32692055017933797,Unknown,True,False,201,90,0,0,0.0,0.0,0.4358940669057839,1039.5
True,1.0455696202531648,11.8,0.08860759493670887,Up-Left,0.5452528561788653,Miosis,True,True,75,119,116,148,0.6356901027589732,0.0,0.417879284268298,104.0
True,0.0,11.8,0.0,Center,0.45479146098995493,Unknown,True,False,245,81,0,0,0.0,0.0,0.6063886146532732,104.5
True,1.6857142857142857,11.8,0.14285714285714285,Up-Left,0.5815753745151359,Miosis,True,True,80,120,106,138,0.5019488349473618,0.0,0.47236306177270376,1040.0
True,1.4303030303030304,11.8,0.12121212121212122,Right,0.5299767037488913,Miosis,True,True,158,146,118,140,0.6128408610956572,0.0,0.39496505562333684,1040.5
True,1.4303030303030304,11.8,0.12121212121212122,Up-Left,0.498808876994944,Miosis,True,True,79,119,124,146,0.795129803842541,0.0,0.34821331549241596,1041.0
True,0.0,11.8,0.0,Center,0.23874858766260998,Unknown,True,False,239,19,0,0,0.0,0.0,0.3183314502168133,1041.5
True,0.0,11.8,0.0,Center,0.2665279076109972,Unknown,True,False,3,94,0,0,0.0,0.0,0.35537054348132957,1042.0
True,0.0,11.8,0.0,Center,0.3646896696800234,Unknown,True,False,200,89,0,0,0.0,0.0,0.4862528929066979,1042.5
True,1.4523076923076923,11.8,0.12307692307692307,Right,0.5384287766822641,Miosis,True,True,158,146,124,156,0.5452321583590569,0.0,0.4076431650233961,1043.0
True,0.0,11.8,0.0,Center,0.311672465428611,Unknown,True,False,201,90,0,0,0.0,0.0,0.415563287238148,1043.5
True,0.0,11.8,0.0,Center,0.40086515488202257,Unknown,True,False,4,91,0,0,0.0,0.0,0.53448687317603,1044.0
True,0.0,11.8,0.0,Center,0.420618961466696,Unknown,True,False,248,142,0,0,0.0,0.0,0.5608252819555947,1044.5
True,0.0,11.8,0.0,Center,0.41464573318167985,Unknown,True,False,247,86,0,0,0.0,0.0,0.5528609775755732,1045.0
True,0.0,11.8,0.0,Up-Left,0.0,Unknown,False,True,0,0,134,112,6.022154895369994,0.0,0.0,1045.5
True,0.0,11.8,0.0,Center,0.3502946145398218,Unknown,True,False,248,86,0,0,0.0,0.0,0.4670594860530958,1046.0
True,0.0,11.8,0.0,Center,0.3071652315566735,Unknown,True,False,8,125,0,0,0.0,0.0,0.4095536420755647,1046.5
True,0.0,11.8,0.0,Center,0.3005028527978195,Unknown,True,False,9,124,0,0,0.0,0.0,0.4006704703970927,1047.0
True,0.0,11.8,0.0,Center,0.3588830529041749,Unknown,True,False,248,86,0,0,0.0,0.0,0.47851073720556647,1047.5
True,0.0,11.8,0.0,Center,0.39808003597908287,Unknown,True,False,247,86,0,0,0.0,0.0,0.5307733813054438,1048.0
True,0.0,11.8,0.0,Center,0.40279104232203056,Unknown,True,False,247,86,0,0,0.0,0.0,0.5370547230960407,1048.5
True,0.0,11.8,0.0,Center,0.34315104407008434,Unknown,True,False,247,85,0,0,0.0,0.0,0.45753472542677914,1049.0
True,0.0,11.8,0.0,Center,0.396542635234171,Unknown,True,False,247,85,0,0,0.0,0.0,0.5287235136455614,1049.5
True,0.0,11.8,0.0,Center,0.2604534682323868,Unknown,True,False,94,206,0,0,0.0,0.0,0.3472712909765157,105.0
True,0.0,11.8,0.0,Center,0.31521524514783494,Unknown,True,False,242,115,0,0,0.0,0.0,0.42028699353044663,105.5
True,0.0,11.8,0.0,Center,0.23317401143231647,Unknown,True,False,62,157,0,0,0.0,0.0,0.3108986819097553,1050.0
True,0.0,11.8,0.0,Center,0.44082658651881335,Unknown,True,False,246,85,0,0,0.0,0.0,0.5877687820250844,1050.5
True,0.0,11.8,0.0,Center,0.25257930688570357,Unknown,True,False,6,124,0,0,0.0,0.0,0.3367724091809381,1051.0
True,0.0,11.8,0.0,Center,0.2409408429386765,Unknown,True,False,201,2,0,0,0.0,0.0,0.3212544572515687,1051.5
True,0.0,11.8,0.0,Center,0.23715140400117693,Unknown,True,False,202,2,0,0,0.0,0.0,0.31620187200156924,1052.0
