timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant,centered_x,centered_y
2025-06-12 09:28:40,84.8,348.83870967741933,331.5806451612903,1.242770092226614,11.8,0.1053194993412384,documentary,aimen,1.5791723471514842,11.602596256303457
2025-06-12 09:28:41,84.6,352.4482758620689,313.58620689655174,1.2262516469038212,11.8,0.1039196310935441,documentary,aimen,5.18873853180105,-6.3918420084351055
2025-06-12 09:28:42,84.4,348.80645161290323,309.06451612903226,1.2097332015810278,11.8,0.1025197628458498,documentary,aimen,1.5469142826353846,-10.913532775954593
2025-06-12 09:28:43,84.2,345.51724137931035,308.8965517241379,1.1932147562582347,11.8,0.1011198945981554,documentary,aimen,-1.742295950957498,-11.081497180848942
2025-06-12 09:28:44,84.0,345.83870967741933,311.48387096774195,1.1766963109354416,11.8,0.0997200263504611,documentary,aimen,-1.4208276528485158,-8.4941779372449
2025-06-12 09:28:45,84.2,346.6333333333333,314.0,1.1601778656126482,11.8,0.0983201581027668,documentary,aimen,-0.626203996934521,-5.978048904986849
2025-06-12 09:28:46,84.4,345.6333333333333,314.2333333333333,1.1436594202898551,11.8,0.0969202898550724,documentary,aimen,-1.626203996934521,-5.744715571653558
2025-06-12 09:28:47,84.6,347.6666666666667,314.53333333333336,1.127140974967062,11.8,0.0955204216073781,documentary,aimen,0.40712933639883886,-5.444715571653489
2025-06-12 09:28:48,84.8,345.8666666666667,318.4,1.110622529644269,11.8,0.0941205533596838,documentary,aimen,-1.3928706636011725,-1.578048904986872
2025-06-12 09:28:49,85.0,346.6,319.8333333333333,1.0941040843214758,11.8,0.0927206851119894,documentary,aimen,-0.659537330267824,-0.14471557165353488
2025-06-12 09:28:50,85.0,348.41379310344826,320.0344827586207,1.0775856389986826,11.8,0.0913208168642951,documentary,aimen,1.1542557731804095,0.05643385363384823
